comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
260,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,1,6,0,"Arora to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,1,2,1209292,Vaibhav Arora,1.0,0,5,0,35582,Robin Uthappa,4,4,,,,,,,,,,,,,False,"<b>falls short of Dhawan at first slip.</b> Fuller outside off and moving away. Pushes at it tentatively, gets an outside edge but it doesn't carry",,
21010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,1,0,"Rabada to Uthappa, no run",False,False,False,35582,Robin Uthappa,4,5,550215,Kagiso Rabada,0.1,0,0,0,1060380,Ruturaj Gaikwad,1,2,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,,,,,,,False,"short of length outside off, looks to work it towards third man but <b>gets beaten</b>",<p>Rabada</p>,
21020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,2,0,"Rabada to Uthappa, no run",False,False,False,35582,Robin Uthappa,4,6,550215,Kagiso Rabada,0.2,0,0,0,1060380,Ruturaj Gaikwad,1,2,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on the stumps, goes for the aerial flick but gets an inside edge onto the pads",,
21030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,3,4,"Rabada to Uthappa, FOUR",True,False,False,35582,Robin Uthappa,8,7,550215,Kagiso Rabada,0.3,0,4,0,1060380,Ruturaj Gaikwad,1,2,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on the stumps, just flicks it through midwicket and it just speeds off the outfield, beating the man coming in from deep square leg",,
21040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,4,1,"Rabada to Uthappa, 1 run",False,False,False,35582,Robin Uthappa,9,8,550215,Kagiso Rabada,0.4,0,5,0,1060380,Ruturaj Gaikwad,1,2,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on the stumps, tucked away towards short midwicket. Only a single this time",,
21050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,5,0,"Rabada to Gaikwad, no run",False,False,False,1060380,Ruturaj Gaikwad,1,3,550215,Kagiso Rabada,0.5,0,5,0,35582,Robin Uthappa,9,8,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,,,,,,,False,"length outside off, goes for the uppish cut. And it lands just short of the cover fielder who dived forward but couldn't get his hands under it",,
21060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,2,6,0,"Rabada to Gaikwad, OUT",False,False,False,1060380,Ruturaj Gaikwad,1,4,550215,Kagiso Rabada,1.0,0,5,1,35582,Robin Uthappa,9,8,1209292.0,Vaibhav Arora,1.0,0.0,5.0,0.0,1060380.0,Ruturaj Gaikwad,Kagiso Rabada,1.0,4.0,RD Gaikwad c Dhawan b Rabada 1 (10m 4b 0x4 0x6) SR: 25.00,False,"a touch fuller in the channel, Gaikwad's feet are nowhere close to the ball as he pushes at it and gets an outside edge. An easy catch for Dhawan at first slip who celebrates it with a thigh-five.",,
22010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,1,4,"Arora to Uthappa, FOUR",True,False,False,35582,Robin Uthappa,13,9,1209292,Vaibhav Arora,1.1,0,9,0,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,"fuller around off and swinging in, Uthappa flicks it through square leg and finds the boundary",,
22020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,2,0,"Arora to Uthappa, OUT",False,False,False,35582,Robin Uthappa,13,10,1209292,Vaibhav Arora,1.2,0,9,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,35582.0,Robin Uthappa,Vaibhav Arora,13.0,10.0,RV Uthappa c Agarwal b Arora 13 (12m 10b 2x4 0x6) SR: 130.00,False,"<b>Uthappa falls as well!</b> A length ball around off, Uthappa walked towards it and across, and looked to flick it on the leg side. All he got was a top edge that went straight up. Agarwal from mid-off ran to his right and caught it comfortably",,
22030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,3,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,0,1,1209292,Vaibhav Arora,1.3,0,9,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,"fuller around off, pushed towards extra cover",<p>Rayudu</p>,
22040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,4,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,0,2,1209292,Vaibhav Arora,1.4,0,9,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,"length ball in the channel, left alone",,
22050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,5,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,0,3,1209292,Vaibhav Arora,1.5,0,9,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,"fuller around off, Rayudu comes forward to defend but <b>is beaten</b> as the ball moves away from him",,
22070,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,6,1,"Arora to Rayudu, 1 run",False,False,False,33141,Ambati Rayudu,1,4,1209292,Vaibhav Arora,2.0,0,11,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,"fuller length outside off, driven firmly towards extra cover who fumbles and allows a single",,
22060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,3,6,1,"Arora to Rayudu, 1 wide",False,True,False,33141,Ambati Rayudu,0,3,1209292,Vaibhav Arora,1.5,0,10,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,1.0,0.0,5.0,1.0,,,,,,,False,length ball but drifting down the leg side. Rayudu was looking to get some bat on it but cannot,,
23010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,1,0,"Rabada to Rayudu, no run",False,False,False,33141,Ambati Rayudu,1,5,550215,Kagiso Rabada,1.1,0,5,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"length ball in the channel, left alone",,
23020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,2,4,"Rabada to Rayudu, FOUR",True,False,False,33141,Ambati Rayudu,5,6,550215,Kagiso Rabada,1.2,0,9,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"short of length outside off, punched behind point for four, easily done",,
23030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,3,0,"Rabada to Rayudu, no run",False,False,False,33141,Ambati Rayudu,5,7,550215,Kagiso Rabada,1.3,0,9,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"fuller outside off, comes forward and drives but mid-off slides to his right to make the stop",,
23040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,4,0,"Rabada to Rayudu, no run",False,False,False,33141,Ambati Rayudu,5,8,550215,Kagiso Rabada,1.4,0,9,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"short of length outside off, Rayudu was looking to cut it away but is surprised by the extra bounce. In the end, he dabs it towards cover",,
23050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,5,0,"Rabada to Rayudu, no run",False,False,False,33141,Ambati Rayudu,5,9,550215,Kagiso Rabada,1.5,0,9,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"short of length outside off, Rayudu arches back to let it go",,
23060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,4,6,1,"Rabada to Rayudu, 1 run",False,False,False,33141,Ambati Rayudu,6,10,550215,Kagiso Rabada,2.0,0,10,1,8917,Moeen Ali,0,0,1209292.0,Vaibhav Arora,2.0,0.0,11.0,1.0,,,,,,,False,"short of length outside off, cuts it through point but there is a man in the deep now",,
24010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,1,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,6,11,1209292,Vaibhav Arora,2.1,0,11,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,,,,,,,False,"fuller around off and swinging in, flicked towards short deep midwicket",<p>Arora to bowl his third</p>,
24020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,2,1,"Arora to Rayudu, 1 run",False,False,False,33141,Ambati Rayudu,7,12,1209292,Vaibhav Arora,2.2,0,12,1,8917,Moeen Ali,0,0,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,,,,,,,False,fuller outside off and shaping away. Digs it out towards cover-point for a quick single,,
24030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,3,0,"Arora to Ali, no run",False,False,False,8917,Moeen Ali,0,1,1209292,Vaibhav Arora,2.3,0,12,1,33141,Ambati Rayudu,7,12,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,,,,,,,False,"a length ball in the channel, left alone","<p>Moeen Ali to face his first ball. Arora goes around the wicket, a slip in</p>",
24040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,4,0,"Arora to Ali, OUT",False,False,False,8917,Moeen Ali,0,2,1209292,Vaibhav Arora,2.4,0,12,2,33141,Ambati Rayudu,7,12,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,8917.0,Moeen Ali,Vaibhav Arora,0.0,2.0,MM Ali  b Arora 0 (14m 2b 0x4 0x6) SR: 0.00,False,"<b>Chopped on</b>. 128.5kph, a length ball wide outside off, Moeen looks to drive it through covers but ends up playing on the up and away from the body. His feet didn't move at all. Gets an inside edge onto the stumps",,
24050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,5,0,"Arora to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,0,1,1209292,Vaibhav Arora,2.5,0,12,2,33141,Ambati Rayudu,7,12,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,,,,,,,False,"a length ball around off, stays in his crease and defends",<p>Jadeja</p>,
24060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,5,6,0,"Arora to Jadeja, no run",False,False,False,234675,Ravindra Jadeja,0,2,1209292,Vaibhav Arora,3.0,0,12,2,33141,Ambati Rayudu,7,12,550215.0,Kagiso Rabada,2.0,0.0,10.0,1.0,,,,,,,False,"length outside off, punched towards short extra cover where the fielder fumbles but it doesn't cost",,"<p></p>
<div class=""embedded-media-card"" data-id=""240601"" data-source=""twitter"" data-url=""https://twitter.com/prasannalara/status/1510653776650252297""></div>
<p></p>"
25010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,1,0,"Arshdeep Singh to Rayudu, no run",False,False,False,33141,Ambati Rayudu,7,13,1125976,Arshdeep Singh,0.1,0,0,0,234675,Ravindra Jadeja,0,2,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,,,,,,,False,"length ball around off, defended on the off side",<p>Arshdeep Singh</p>,
25020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,2,1,"Arshdeep Singh to Rayudu, 1 run",False,False,False,33141,Ambati Rayudu,8,14,1125976,Arshdeep Singh,0.2,0,1,0,234675,Ravindra Jadeja,0,2,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,,,,,,,False,"length ball around off, chopped behind point for one",,"<p>Shyam: ""Shades of young bhuvaneshwar Kumar in vaibhav Arora bowling""</p>"
25030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,3,0,"Arshdeep Singh to Jadeja, OUT",False,False,False,234675,Ravindra Jadeja,0,3,1125976,Arshdeep Singh,0.3,0,1,1,33141,Ambati Rayudu,8,14,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,234675.0,Ravindra Jadeja,Arshdeep Singh,0.0,3.0,RA Jadeja  b Arshdeep Singh 0 (5m 3b 0x4 0x6) SR: 0.00,False,"<b>chopped on!</b> . Arshdeep the bowler this time, Jadeja the batter. It was a length ball outside off that nipped back. Jadeja looked to punch it but got an inside edge that deflected on to the thigh pad before ricocheting onto the stumps",,"<p>GauravDhiman: ""The issue with CSK is their lack of ""proper"" batsmen. I know about the exploits of Uthappa- but he's past his prime. Moeen, Jadeja are great on their days but need someone on the other side""</p>"
25040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,4,4,"Arshdeep Singh to Dube, FOUR",True,False,False,714451,Shivam Dube,4,1,1125976,Arshdeep Singh,0.4,0,5,1,33141,Ambati Rayudu,8,14,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,,,,,,,False,"<b>off the mark with a boundary.</b> A length ball outside off, stands tall and punches it in front of cover for four",<p>Another left-hand batter - Shivam Dube</p>,
25050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,5,0,"Arshdeep Singh to Dube, no run",False,False,False,714451,Shivam Dube,4,2,1125976,Arshdeep Singh,0.5,0,5,1,33141,Ambati Rayudu,8,14,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,,,,,,,False,"length outside off, steered towards backward point",,
25060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,6,6,0,"Arshdeep Singh to Dube, no run",False,False,False,714451,Shivam Dube,4,3,1125976,Arshdeep Singh,1.0,0,5,1,33141,Ambati Rayudu,8,14,1209292.0,Vaibhav Arora,3.0,0.0,12.0,2.0,,,,,,,False,"length ball on the stumps, defended back",,<p>CSK end the powerplay on 27 for 4</p>
26010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,1,4,"Arora to Rayudu, FOUR",True,False,False,33141,Ambati Rayudu,12,15,1209292,Vaibhav Arora,3.1,0,16,2,714451,Shivam Dube,4,3,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,fuller down the leg side. Rayudu tickles it to the fine-leg boundary,<p>Arora to bowl four straight</p>,
26020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,2,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,12,16,1209292,Vaibhav Arora,3.2,0,16,2,714451,Shivam Dube,4,3,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,"fuller around off, comes forward and defends",,
26030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,3,0,"Arora to Rayudu, no run",False,False,False,33141,Ambati Rayudu,12,17,1209292,Vaibhav Arora,3.3,0,16,2,714451,Shivam Dube,4,3,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,"length ball around off, defended on the leg side",,
26040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,4,1,"Arora to Rayudu, 1 run",False,False,False,33141,Ambati Rayudu,13,18,1209292,Vaibhav Arora,3.4,0,17,2,714451,Shivam Dube,4,3,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,use of feet to steer it behind point for one,,
26050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,5,4,"Arora to Dube, FOUR",True,False,False,714451,Shivam Dube,8,4,1209292,Vaibhav Arora,3.5,0,21,2,33141,Ambati Rayudu,13,18,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,a bouncer from around the stumps. Dube was caught in an awkward position. Gets a top edge as he looks to pull it half-heartedly but it sails over the keeper,,
26060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,7,6,0,"Arora to Dube, no run",False,False,False,714451,Shivam Dube,8,5,1209292,Vaibhav Arora,4.0,0,21,2,33141,Ambati Rayudu,13,18,1125976.0,Arshdeep Singh,1.0,0.0,5.0,1.0,,,,,,,False,"length ball in the channel, pushes at it and <B>gets beaten</b>",,<p>A superb spell from Arora. He finishes with 4-0-21-2</p>
27010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,1,0,"Smith to Rayudu, no run",False,False,False,33141,Ambati Rayudu,13,19,820691,Odean Smith,0.1,0,0,0,714451,Shivam Dube,8,5,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,,,,,,,False,"fuller on the stumps, Rayudu digs it back towards the bowler",<p>Odean Smith</p>,
27020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,2,0,"Smith to Rayudu, no run",False,False,False,33141,Ambati Rayudu,13,20,820691,Odean Smith,0.2,0,0,0,714451,Shivam Dube,8,5,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,,,,,,,False,"short of length outside off, Rayudu looks to steer it towards third man but gets beaten","<p>Vijay: ""@Gaurav Rituraj is a proper and sound batsmen. His lack of form is making things difficult. ""</p>",
27030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,3,0,"Smith to Rayudu, OUT",False,False,False,33141,Ambati Rayudu,13,21,820691,Odean Smith,0.3,0,0,1,714451,Shivam Dube,8,5,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,33141.0,Ambati Rayudu,Odean Smith,13.0,21.0,AT Rayudu c &dagger;Sharma b Smith 13 (27m 21b 2x4 0x6) SR: 61.90,False,"<b>a superb catch by Jitesh</B>. Banged in short, Rayudu was looking to ramp it but the ball keeps coming in and hits him on the gloves. It lobs to the right of the keeper who throws himself in the air and takes it airborne",,
27040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,4,1,"Smith to Dhoni, 1 run",False,False,False,28081,MS Dhoni,1,1,820691,Odean Smith,0.4,0,1,1,714451,Shivam Dube,8,5,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,,,,,,,False,short of length around off. Hops and dabs it towards short midwicket,<p>Dhoni. A slip in</p>,
27050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,5,0,"Smith to Dube, no run",False,False,False,714451,Shivam Dube,8,6,820691,Odean Smith,0.5,0,1,1,28081,MS Dhoni,1,1,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,,,,,,,False,"length ball around off, punched towards extra cover",,
27060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,8,6,1,"Smith to Dube, 1 run",False,False,False,714451,Shivam Dube,9,7,820691,Odean Smith,1.0,0,2,1,28081,MS Dhoni,1,1,1209292.0,Vaibhav Arora,4.0,0.0,21.0,2.0,,,,,,,False,"length ball around off, stands tall and punches it through covers. Sweeper cuts it off",,"<p>Mustafa Moudi : ""Fun Fact: Ruturaj has been dismissed exactly of his 4th ball in all of his 3 innings this season. Next match he must be careful while facing his 4th delivery !!""</p>"
28010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,1,1,"Chahar to Dube, 1 run",False,False,False,714451,Shivam Dube,10,8,1064812,Rahul Chahar,0.1,0,1,0,28081,MS Dhoni,1,1,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,"fuller on the stumps, flicked past short midwicket but will get only a single",<p>Rahul Chahar</p>,
28020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,2,0,"Chahar to Dhoni, no run",False,False,False,28081,MS Dhoni,1,2,1064812,Rahul Chahar,0.2,0,1,0,714451,Shivam Dube,10,8,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,"length ball around off, goes back and punches it to the left of the bowler. He slides across to stop it",<p>A slip for Dhoni</p>,
28030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,3,1,"Chahar to Dhoni, 1 run",False,False,False,28081,MS Dhoni,2,3,1064812,Rahul Chahar,0.3,0,2,0,714451,Shivam Dube,10,8,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,"length ball around off, opens the face of the bat to guide it through point",,
28040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,4,1,"Chahar to Dube, 1 run",False,False,False,714451,Shivam Dube,11,9,1064812,Rahul Chahar,0.4,0,3,0,28081,MS Dhoni,2,3,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,in the blockhole. Digs it out towards long-on,,
28050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,5,0,"Chahar to Dhoni, no run",False,False,False,28081,MS Dhoni,2,4,1064812,Rahul Chahar,0.5,0,3,0,714451,Shivam Dube,11,9,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,down the track and pushes it back towards the bowler,,
28060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,9,6,0,"Chahar to Dhoni, no run",False,False,False,28081,MS Dhoni,2,5,1064812,Rahul Chahar,1.0,0,3,0,714451,Shivam Dube,11,9,820691.0,Odean Smith,1.0,0.0,2.0,1.0,,,,,,,False,"fuller outside off, looks to drive through extra cover but gets beaten",,"<p>Abishek: ""Desperately hoping for Deepak Chahar to come back from injury...is there any update on his return?"" --- I am afraid there is no official update</p><p>Jrm: ""This shows how important was faf for this csk""</p><p>Time for a strategic break</p>"
29010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,1,1,"Smith to Dube, 1 run",False,False,False,714451,Shivam Dube,12,10,820691,Odean Smith,1.1,0,3,1,28081,MS Dhoni,2,5,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"length ball on the stumps, drags a pull towards deep square leg",,
29020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,2,0,"Smith to Dhoni, no run",False,False,False,28081,MS Dhoni,2,6,820691,Odean Smith,1.2,0,3,1,714451,Shivam Dube,12,10,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"short of length outside off, left alone",,
29030,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,3,1,"Smith to Dhoni, 1 run",False,False,False,28081,MS Dhoni,3,7,820691,Odean Smith,1.3,0,4,1,714451,Shivam Dube,12,10,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"short of length outside off, pulled down towards deep-backward square leg",,
29040,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,4,6,"Smith to Dube, SIX",True,False,False,714451,Shivam Dube,18,11,820691,Odean Smith,1.4,0,10,1,28081,MS Dhoni,3,7,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"short of length on the stumps, Dube stays still before pulling it over deep square leg. All the way for a six",,
29050,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,5,0,"Smith to Dube, no run",False,False,False,714451,Shivam Dube,18,12,820691,Odean Smith,1.5,0,10,1,28081,MS Dhoni,3,7,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"fuller and wider outside off, looks to get his bat on it but fails",,
29060,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,10,6,4,"Smith to Dube, FOUR",True,False,False,714451,Shivam Dube,22,13,820691,Odean Smith,2.0,0,14,1,28081,MS Dhoni,3,7,1064812.0,Rahul Chahar,1.0,0.0,3.0,0.0,,,,,,,False,"fuller on the stumps, flicks it aerially, over forward square leg, and finds another boundary",,<p>Deiva Muthu is back and will see this through</p>
210010,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,11,1,1,"Chahar to Dhoni, 1 run",False,False,False,28081,MS Dhoni,4,8,1064812,Rahul Chahar,1.1,0,4,0,714451,Shivam Dube,22,13,820691.0,Odean Smith,2.0,0.0,14.0,1.0,,,,,,,False,"wrong'un from R Chahar, breaks back into Dhoni, forced down to long-on off the back foot","<p>Thanks Hemant. CSK need 128 off 60 balls, with just five wickets in hand.</p>",
210020,2022.0,1304057,CSK v PBKS,CSK,PBKS,CSK,2,11,2,1,"Chahar to Dube, 1 run",False,False,False,714451,Shivam Dube,23,14,1064812,Rahul Chahar,1.2,0,5,0,28081,MS Dhoni,4,8,820691.0,Odean Smith,2.0,0.0,14.0,1.0,,,,,,,False,"legbreak to the left-handed Dube, but the length is still fairly short, punched away to deep midwicket",,
